Provider,PotentialFraud,IP_TotalClaimAmt_x,IP_TotalClaimAmt_y,IP_TotalLOS_x,IP_TotalLOS_y,IP_TotalDeductible_y,IP_TotalDeductible_x,IP_ClaimCount_x,IP_ClaimCount_y,UniquePatients,UniqueCounties,OP_TotalClaimAmt,OP_ClaimCount,IP_UniqueOperatingPhys_y,IP_UniqueOperatingPhys_x,OP_TotalDeductible,IP_UniqueOtherPhys_x,IP_UniqueOtherPhys_y,IP_UniqueAttendingPhys_x,IP_UniqueAttendingPhys_y,UniqueStates,OP_UniqueOperatingPhys,OP_UniqueAttendingPhys,OP_UniqueOtherPhys,IP_StdClaimAmt_x,IP_StdClaimAmt_y,AvgIPAnnualReimb,IP_AvgClaimAmt_x,IP_AvgClaimAmt_y,IP_AvgLOS_y,IP_AvgLOS_x,OP_StdClaimAmt,PctKidneyDisease,OP_AvgClaimAmt,OP_AvgDeductible,PctHeartfailure,OP_MedianClaimAmt,StdPatientAge,IP_MedianLOS_y,IP_MedianLOS_x,PctDiabetes,PctAlzheimer,IP_MedianClaimAmt_x,IP_MedianClaimAmt_y
PRV53655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,7937.253933193771,7937.253933193771,4000.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,0.0,20.0,0.0,0.0,20.0,12.65418930687249,4.0,4.0,1.0,1.0,7000.0,7000.0
PRV53656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1150.0,5.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,7937.253933193771,7937.253933193771,3920.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,130.38404810405297,0.2,230.0,16.0,0.8,200.0,13.490712872505345,4.0,4.0,0.6,0.2,7000.0,7000.0
PRV53657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,2850.0,25.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,1710.8333333333333,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,169.28772351630622,0.3333333333333333,114.0,2.0,0.4166666666666667,60.0,11.995825243402965,4.0,4.0,0.6666666666666666,0.4583333333333333,7000.0,7000.0
PRV53658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,3810.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,7937.253933193771,7937.253933193771,4378.181818181818,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,345.8026708680648,0.18181818181818182,141.11111111111111,0.0,0.45454545454545453,50.0,12.605475246066444,4.0,4.0,0.7272727272727273,0.5,7000.0,7000.0
PRV53659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,680.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,7937.253933193771,7937.253933193771,6400.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,205.621010599598,0.6,136.0,0.0,0.8,50.0,6.6461945633449995,4.0,4.0,0.4,0.6,7000.0,7000.0
PRV53660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,5970.0,35.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,2,5.0,5.0,5.0,7937.253933193771,7937.253933193771,3657.6470588235293,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,244.40736073856957,0.2647058823529412,170.57142857142858,10.0,0.6176470588235294,70.0,11.263792546168833,4.0,4.0,0.5882352941176471,0.20588235294117646,7000.0,7000.0
PRV53661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,7937.253933193771,7937.253933193771,99420.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,0.0,200.0,0.0,1.0,200.0,12.65418930687249,4.0,4.0,1.0,0.0,7000.0,7000.0
PRV53662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,9,86030.0,331.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,1,4.0,6.0,5.0,7937.253933193771,7937.253933193771,4173.571428571428,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,539.207323035445,0.3142857142857143,259.9093655589124,1.933534743202417,0.5428571428571428,70.0,14.15384886076278,4.0,4.0,0.6785714285714286,0.5071428571428571,7000.0,7000.0
PRV53663,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,4,19810.0,76.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1,3.0,3.0,2.0,7937.253933193771,7937.253933193771,3155.818181818182,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,578.9123952754067,0.2909090909090909,260.6578947368421,1.5789473684210527,0.6545454545454545,80.0,14.8393448611174,4.0,4.0,0.6909090909090909,0.21818181818181817,7000.0,7000.0
PRV53664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,9,59730.0,132.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5,7.0,8.0,6.0,7937.253933193771,7937.253933193771,3332.235294117647,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,811.7048075849303,0.4235294117647059,452.5,0.15151515151515152,0.6,90.0,14.501292590697654,4.0,4.0,0.7176470588235294,0.4,7000.0,7000.0
PRV53665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,4,16330.0,65.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,7937.253933193771,7937.253933193771,2049.4444444444443,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,439.9698416237885,0.3055555555555556,251.23076923076923,1.8461538461538463,0.5555555555555556,70.0,16.4796877886701,4.0,4.0,0.7222222222222222,0.3333333333333333,7000.0,7000.0
PRV53666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,3510.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,7937.253933193771,7937.253933193771,1160.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,355.060780564028,0.3157894736842105,175.5,0.0,0.42105263157894735,80.0,8.824323124635947,4.0,4.0,0.47368421052631576,0.2631578947368421,7000.0,7000.0
PRV53667,0,155000.0,155000.0,27.0,27.0,9612.0,9612.0,9.0,9.0,8,2,0.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,1,0.0,0.0,0.0,30999.10392970165,30999.10392970165,20315.0,17222.222222222223,17222.222222222223,3.0,3.0,517.8553338098865,0.5,265.1538461538462,1.9866845940319222,0.625,80.0,23.560885146955904,3.0,3.0,0.875,0.375,6000.0,6000.0
PRV53668,1,141200.0,141200.0,74.0,74.0,17088.0,17088.0,16.0,16.0,16,6,0.0,0.0,3.0,3.0,0.0,3.0,3.0,6.0,6.0,2,0.0,0.0,0.0,7505.331438384316,7505.331438384316,11243.75,8825.0,8825.0,4.625,4.625,517.8553338098865,0.625,265.1538461538462,1.9866845940319222,0.6875,80.0,13.321150720749982,3.5,3.5,0.9375,0.625,7000.0,7000.0
PRV53669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,6,4250.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3,3.0,11.0,5.0,7937.253933193771,7937.253933193771,6417.692307692308,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,374.41920836108767,0.15384615384615385,326.9230769230769,0.7692307692307693,0.46153846153846156,90.0,12.562978804811582,4.0,4.0,0.6153846153846154,0.46153846153846156,7000.0,7000.0
PRV53670,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788,19,322450.0,1173.0,0.0,0.0,3360.0,0.0,0.0,0.0,0.0,8,16.0,16.0,13.0,7937.253933193771,7937.253933193771,3916.180203045685,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,562.1163930334536,0.3629441624365482,274.89343563512364,2.864450127877238,0.5418781725888325,70.0,11.509658637432693,4.0,4.0,0.6903553299492385,0.3769035532994924,7000.0,7000.0
PRV53671,1,247700.0,247700.0,118.0,118.0,32040.0,32040.0,31.0,31.0,46,14,5890.0,24.0,1.0,1.0,10.0,0.0,0.0,1.0,1.0,4,5.0,18.0,8.0,5791.623539717206,5791.623539717206,10437.608695652174,7990.322580645161,7990.322580645161,3.806451612903226,3.806451612903226,612.7768525446215,0.5217391304347826,245.41666666666666,0.4166666666666667,0.6086956521739131,70.0,12.854161735763766,3.0,3.0,0.7608695652173914,0.5434782608695652,6000.0,6000.0
PRV53672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,17,142060.0,487.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,7,9.0,9.0,7.0,7937.253933193771,7937.253933193771,4941.671087533156,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,577.7465900075205,0.40583554376657827,291.7043121149897,2.0328542094455853,0.583554376657825,80.0,11.494839819892556,4.0,4.0,0.6896551724137931,0.40318302387267907,7000.0,7000.0
PRV53673,0,179000.0,179000.0,86.0,86.0,14952.0,14952.0,14.0,14.0,36,8,2630.0,22.0,8.0,8.0,100.0,3.0,3.0,8.0,8.0,4,4.0,5.0,6.0,8294.37781251272,8294.37781251272,7550.0,12785.714285714286,12785.714285714286,6.142857142857143,6.142857142857143,209.45455860690194,0.5,119.54545454545455,4.545454545454546,0.5277777777777778,50.0,11.199854781647005,5.5,5.5,0.8055555555555556,0.4444444444444444,10500.0,10500.0
PRV53674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384,18,153530.0,496.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,8,12.0,12.0,10.0,7937.253933193771,7937.253933193771,5252.96875,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,855.617909327031,0.4088541666666667,309.53629032258067,3.2056451612903225,0.609375,70.0,11.921034488349262,4.0,4.0,0.71875,0.4114583333333333,7000.0,7000.0
PRV53675,0,680700.0,680700.0,414.0,414.0,79032.0,79032.0,76.0,76.0,276,26,66980.0,221.0,2.0,2.0,630.0,0.0,0.0,2.0,2.0,8,31.0,90.0,56.0,8628.438800869533,8628.438800869533,6750.833333333333,8956.578947368422,8956.578947368422,5.447368421052632,5.447368421052632,642.4728777165607,0.38405797101449274,303.0769230769231,2.8506787330316743,0.5579710144927537,80.0,11.657883306093467,4.0,4.0,0.6920289855072463,0.40942028985507245,6000.0,6000.0
PRV53676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,15,167540.0,471.0,0.0,0.0,1040.0,0.0,0.0,0.0,0.0,5,1.0,1.0,0.0,7937.253933193771,7937.253933193771,4084.4919786096257,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,684.2541159328019,0.3877005347593583,355.71125265392783,2.208067940552017,0.5561497326203209,80.0,12.71086573968528,4.0,4.0,0.6764705882352942,0.393048128342246,7000.0,7000.0
PRV53677,1,653000.0,653000.0,358.0,358.0,65148.0,65148.0,63.0,63.0,172,21,120150.0,499.0,4.0,4.0,1040.0,0.0,0.0,3.0,3.0,6,23.0,34.0,23.0,10053.568756996894,10053.568756996894,6735.581395348837,10365.079365079366,10365.079365079366,5.682539682539683,5.682539682539683,514.6925529644568,0.37790697674418605,240.7815631262525,2.0841683366733466,0.563953488372093,80.0,12.945095569099875,4.0,4.0,0.6976744186046512,0.3546511627906977,7000.0,7000.0
PRV53678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,120.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,43.58898943540674,0.3333333333333333,40.0,0.0,0.3333333333333333,20.0,4.710635452129331,4.0,4.0,0.6666666666666666,0.3333333333333333,7000.0,7000.0
PRV53679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667,32,283020.0,826.0,0.0,0.0,2470.0,0.0,0.0,0.0,0.0,9,11.0,11.0,9.0,7937.253933193771,7937.253933193771,4201.889055472264,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,673.7891464888604,0.3538230884557721,342.6392251815981,2.990314769975787,0.5292353823088456,80.0,12.855428769179671,4.0,4.0,0.6431784107946027,0.391304347826087,7000.0,7000.0
PRV53680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3,7890.0,27.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,3,2.0,21.0,10.0,7937.253933193771,7937.253933193771,6950.4,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,524.0767217272775,0.36,292.22222222222223,0.7407407407407407,0.52,80.0,15.638954361067988,4.0,4.0,0.72,0.4,7000.0,7000.0
PRV53681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,10,9970.0,31.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,8,7.0,25.0,15.0,7937.253933193771,7937.253933193771,6713.076923076923,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,643.7602906579101,0.46153846153846156,321.61290322580646,2.2580645161290325,0.5769230769230769,60.0,9.542213263074325,4.0,4.0,0.8076923076923077,0.34615384615384615,7000.0,7000.0
PRV53682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,19,99570.0,365.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,6,5.0,5.0,4.0,7937.253933193771,7937.253933193771,4472.384615384615,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,503.01549358153983,0.36923076923076925,272.7945205479452,3.6986301369863015,0.5538461538461539,80.0,13.054026570690752,4.0,4.0,0.6153846153846154,0.36153846153846153,7000.0,7000.0
PRV53683,0,35000.0,35000.0,16.0,16.0,2136.0,2136.0,2.0,2.0,8,4,2300.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,3,0.0,6.0,3.0,9192.388155425118,9192.388155425118,10087.5,17500.0,17500.0,8.0,8.0,759.3512268471592,0.375,328.57142857142856,0.0,0.625,60.0,5.722334953676951,8.0,8.0,0.625,0.125,17500.0,17500.0
PRV53684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2570.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2.0,2.0,7937.253933193771,7937.253933193771,3510.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,1172.0743719292445,0.5,642.5,0.0,0.75,70.0,16.454597952741523,4.0,4.0,0.75,0.25,7000.0,7000.0
PRV53685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,7,17770.0,45.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3,11.0,19.0,13.0,7937.253933193771,7937.253933193771,5908.275862068966,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,868.401410697271,0.3793103448275862,394.8888888888889,1.1111111111111112,0.6896551724137931,80.0,15.35377520605289,4.0,4.0,0.7241379310344828,0.41379310344827586,7000.0,7000.0
PRV53686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,12,78140.0,292.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,3,3.0,3.0,2.0,7937.253933193771,7937.253933193771,4885.689655172414,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,574.7120059228954,0.3879310344827586,267.6027397260274,3.184931506849315,0.5474137931034483,80.0,12.46893933323772,4.0,4.0,0.7155172413793104,0.36637931034482757,7000.0,7000.0
PRV53688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,3440.0,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,2.0,12.0,5.0,7937.253933193771,7937.253933193771,1340.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,231.50403375980045,0.4,202.35294117647058,5.882352941176471,0.5333333333333333,100.0,16.566373587118637,4.0,4.0,0.6,0.3333333333333333,7000.0,7000.0
PRV53689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,8,178130.0,561.0,0.0,0.0,2090.0,0.0,0.0,0.0,0.0,2,7.0,7.0,5.0,7937.253933193771,7937.253933193771,4088.851174934726,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,622.9690659189491,0.3472584856396867,317.5222816399287,3.7254901960784315,0.5483028720626631,80.0,11.992701500508847,4.0,4.0,0.6344647519582245,0.3733681462140992,7000.0,7000.0
PRV53690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,1690.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,11.0,6.0,7937.253933193771,7937.253933193771,2794.4444444444443,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,260.24114691081144,0.2222222222222222,153.63636363636363,0.0,0.6666666666666666,70.0,6.26294554909977,4.0,4.0,0.6666666666666666,0.4444444444444444,7000.0,7000.0
PRV53692,1,1366400.0,1366400.0,778.0,778.0,147384.0,147384.0,146.0,146.0,216,19,31200.0,98.0,1.0,1.0,370.0,0.0,0.0,1.0,1.0,8,17.0,43.0,26.0,8911.888001779356,8911.888001779356,11413.564814814816,9358.90410958904,9358.90410958904,5.328767123287672,5.328767123287672,565.9016960960934,0.4722222222222222,318.3673469387755,3.7755102040816326,0.6435185185185185,100.0,12.73211342186578,4.0,4.0,0.7175925925925926,0.4398148148148148,7000.0,7000.0
PRV53694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,27,14560.0,61.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,13,5.0,39.0,23.0,7937.253933193771,7937.253933193771,4753.2786885245905,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,515.4172271400976,0.29508196721311475,238.68852459016392,4.918032786885246,0.5409836065573771,80.0,12.78808596247985,4.0,4.0,0.7213114754098361,0.32786885245901637,7000.0,7000.0
PRV53695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,14,32120.0,116.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,5,8.0,16.0,14.0,7937.253933193771,7937.253933193771,3989.358974358974,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,508.00789756460085,0.3974358974358974,276.8965517241379,5.689655172413793,0.5256410256410257,80.0,11.726429220824741,4.0,4.0,0.6666666666666666,0.4230769230769231,7000.0,7000.0
PRV53696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,8,4830.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4,6.0,13.0,7.0,7937.253933193771,7937.253933193771,3473.3333333333335,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,532.5705855296823,0.6,322.0,6.666666666666667,0.7333333333333333,70.0,16.2556038746763,4.0,4.0,0.7333333333333333,0.26666666666666666,7000.0,7000.0
PRV53697,0,868000.0,868000.0,388.0,388.0,75828.0,75828.0,71.0,71.0,100,18,11270.0,43.0,8.0,8.0,0.0,2.0,2.0,8.0,8.0,6,10.0,31.0,11.0,12979.321117067706,12979.321117067706,10713.6,12225.352112676057,12225.352112676057,5.464788732394366,5.464788732394366,451.9774443357338,0.57,262.09302325581393,0.0,0.67,60.0,12.134913994095324,4.0,4.0,0.79,0.48,9000.0,9000.0
PRV53698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,15,30550.0,77.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,7,9.0,36.0,21.0,7937.253933193771,7937.253933193771,3957.3611111111113,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,768.9713593298408,0.4583333333333333,396.75324675324674,3.116883116883117,0.6388888888888888,80.0,13.479638788237475,4.0,4.0,0.7083333333333334,0.4166666666666667,7000.0,7000.0
PRV53699,0,18000.0,18000.0,8.0,8.0,2136.0,2136.0,2.0,2.0,280,11,112970.0,359.0,1.0,1.0,790.0,2.0,2.0,2.0,2.0,4,5.0,5.0,1.0,1414.213562373095,1414.213562373095,3971.0,9000.0,9000.0,4.0,4.0,615.007240184388,0.4035714285714286,314.67966573816153,2.200557103064067,0.5785714285714286,80.0,11.72108455561993,4.0,4.0,0.7,0.4357142857142857,9000.0,9000.0
PRV53700,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,27,220320.0,913.0,0.0,0.0,2180.0,0.0,0.0,0.0,0.0,13,1.0,1.0,1.0,7937.253933193771,7937.253933193771,4110.837004405286,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,475.72961367901115,0.3590308370044053,241.31434830230012,2.3877327491785323,0.5550660792951542,70.0,11.846513840196087,4.0,4.0,0.6585903083700441,0.3524229074889868,7000.0,7000.0
PRV53701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,2270.0,6.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,2,1.0,5.0,2.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,498.735066610186,0.0,378.3333333333333,13.333333333333334,0.6666666666666666,150.0,8.379538729168237,4.0,4.0,0.5,0.8333333333333334,7000.0,7000.0
PRV53702,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,34,289070.0,1010.0,0.0,0.0,3070.0,0.0,0.0,0.0,0.0,12,7.0,7.0,4.0,7937.253933193771,7937.253933193771,4146.707818930041,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,571.2294187947296,0.36899862825788754,286.2079207920792,3.0396039603960396,0.5720164609053497,80.0,11.782300426398878,4.0,4.0,0.6625514403292181,0.40054869684499317,7000.0,7000.0
PRV53703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,9,6160.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8.0,30.0,11.0,7937.253933193771,7937.253933193771,4423.076923076923,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,253.34789360814014,0.4358974358974359,157.94871794871796,0.0,0.6923076923076923,80.0,10.506919152133642,4.0,4.0,0.6153846153846154,0.5384615384615384,7000.0,7000.0
PRV53704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,2950.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,8.0,3.0,7937.253933193771,7937.253933193771,6736.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,297.72150617329487,0.26666666666666666,196.66666666666666,0.0,0.3333333333333333,80.0,10.303386877384296,4.0,4.0,0.7333333333333333,0.2,7000.0,7000.0
PRV53705,0,32600.0,32600.0,14.0,14.0,4272.0,4272.0,4.0,4.0,57,15,15820.0,53.0,3.0,3.0,30.0,0.0,0.0,4.0,4.0,6,12.0,30.0,17.0,7039.649612492561,7039.649612492561,3612.280701754386,8150.0,8150.0,3.5,3.5,487.57798676572725,0.38596491228070173,298.49056603773585,0.5660377358490566,0.5614035087719298,80.0,13.692632165129103,3.5,3.5,0.6842105263157895,0.2807017543859649,7500.0,7500.0
PRV53706,1,2776000.0,2776000.0,1637.0,1637.0,296904.0,296904.0,282.0,282.0,445,72,55940.0,191.0,8.0,8.0,570.0,4.0,4.0,8.0,8.0,23,26.0,102.0,48.0,12294.015954850745,12294.015954850745,10620.741573033707,9843.971631205673,9843.971631205673,5.804964539007092,5.804964539007092,556.3098163242951,0.4966292134831461,292.87958115183244,2.9842931937172774,0.651685393258427,80.0,13.572602588159652,4.0,4.0,0.7370786516853932,0.449438202247191,7000.0,7000.0
PRV53708,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,10,20820.0,53.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4,7.0,27.0,12.0,7937.253933193771,7937.253933193771,6372.777777777777,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,730.2406804463923,0.4722222222222222,392.8301886792453,1.8867924528301887,0.6666666666666666,90.0,17.582199328194573,4.0,4.0,0.7222222222222222,0.5,7000.0,7000.0
PRV53709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,12,25310.0,99.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,3,2.0,2.0,1.0,7937.253933193771,7937.253933193771,3531.868131868132,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,514.5339908966996,0.46153846153846156,255.65656565656565,4.040404040404041,0.6263736263736264,60.0,12.23443538973746,4.0,4.0,0.7472527472527473,0.46153846153846156,7000.0,7000.0
PRV53710,0,534000.0,534000.0,297.0,297.0,60876.0,60876.0,58.0,58.0,255,15,81000.0,327.0,8.0,8.0,1460.0,1.0,1.0,7.0,7.0,5,13.0,24.0,14.0,7615.21703896312,7615.21703896312,6074.235294117647,9206.896551724138,9206.896551724138,5.120689655172414,5.120689655172414,480.64431390829276,0.40784313725490196,247.70642201834863,4.464831804281346,0.5843137254901961,80.0,12.905158564703049,4.0,4.0,0.6823529411764706,0.32941176470588235,7500.0,7500.0
PRV53712,1,1859500.0,1859500.0,1046.0,1046.0,170880.0,170880.0,161.0,161.0,203,14,22920.0,76.0,2.0,2.0,220.0,3.0,3.0,3.0,3.0,9,9.0,47.0,23.0,11232.932187454455,11232.932187454455,11637.093596059114,11549.689440993789,11549.689440993789,6.496894409937888,6.496894409937888,581.7675426527425,0.4729064039408867,301.57894736842104,2.8947368421052633,0.6059113300492611,70.0,12.306468090536491,5.0,5.0,0.7241379310344828,0.4088669950738916,8000.0,8000.0
PRV53713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,9,4340.0,31.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,5,5.0,18.0,9.0,7937.253933193771,7937.253933193771,2351.4285714285716,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,150.55453054181618,0.17857142857142858,140.0,5.483870967741935,0.5,80.0,12.378999868624565,4.0,4.0,0.6428571428571429,0.35714285714285715,7000.0,7000.0
PRV53714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,5,44310.0,144.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,3,1.0,1.0,1.0,7937.253933193771,7937.253933193771,4737.64705882353,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,614.2500330865706,0.36764705882352944,307.7083333333333,1.875,0.6029411764705882,85.0,12.331420685245304,4.0,4.0,0.7058823529411765,0.39705882352941174,7000.0,7000.0
PRV53715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3,7140.0,24.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2,2.0,3.0,3.0,7937.253933193771,7937.253933193771,2266.6666666666665,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,643.6191825714279,0.2857142857142857,297.5,1.25,0.3333333333333333,90.0,15.175337043063038,4.0,4.0,0.6666666666666666,0.23809523809523808,7000.0,7000.0
PRV53716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3,7400.0,33.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,3,2.0,3.0,3.0,7937.253933193771,7937.253933193771,6411.666666666667,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,547.871051794069,0.26666666666666666,224.24242424242425,5.151515151515151,0.5,60.0,14.17860651410219,4.0,4.0,0.6,0.26666666666666666,7000.0,7000.0
